timestamp,market_slug,question,strategy,side,entry_price,size,confidence,reason,status,payout,end_date,market_type,strategy_version,fees,fill_price
2026-04-10T14:24:15.516061+00:00,xrp-updown-5m-1775830800,"XRP Up or Down - April 10, 10:20AM-10:25AM ET",updown,YES,0.7950,2.00,0.33,"XRP implied UP at 80%, edge +5.0%, 44s to close",won,2.52,2026-04-10T14:25:00+00:00,5m,0,0.0000,
2026-04-10T14:24:15.516357+00:00,btc-updown-5m-1775830800,"Bitcoin Up or Down - April 10, 10:20AM-10:25AM ET",updown,YES,0.8450,1.80,0.33,"BTC implied UP at 84%, edge +5.0%, 44s to close",won,2.13,2026-04-10T14:25:00+00:00,5m,0,0.0000,
2026-04-10T14:24:15.516444+00:00,doge-updown-5m-1775830800,"Dogecoin Up or Down - April 10, 10:20AM-10:25AM ET",updown,YES,0.8350,1.62,0.33,"DOGE implied UP at 84%, edge +5.0%, 44s to close",won,1.94,2026-04-10T14:25:00+00:00,5m,0,0.0000,
2026-04-10T14:24:15.516517+00:00,eth-updown-5m-1775830800,"Ethereum Up or Down - April 10, 10:20AM-10:25AM ET",updown,YES,0.8550,1.46,0.30,"ETH implied UP at 86%, edge +4.5%, 44s to close",won,1.71,2026-04-10T14:25:00+00:00,5m,0,0.0000,
2026-04-10T14:24:15.516586+00:00,bnb-updown-5m-1775830800,"BNB Up or Down - April 10, 10:20AM-10:25AM ET",updown,YES,0.8050,1.31,0.33,"BNB implied UP at 80%, edge +5.0%, 44s to close",won,1.63,2026-04-10T14:25:00+00:00,5m,0,0.0000,
2026-04-10T14:28:04.759483+00:00,doge-updown-5m-1775831100,"Dogecoin Up or Down - April 10, 10:25AM-10:30AM ET",updown,NO,0.8500,1.18,0.33,"DOGE implied DOWN at 15%, edge -5.0%, 115s to close",won,1.39,2026-04-10T14:30:00+00:00,5m,0,0.0000,
2026-04-10T14:28:04.760252+00:00,xrp-updown-5m-1775831100,"XRP Up or Down - April 10, 10:25AM-10:30AM ET",updown,NO,0.7650,1.06,0.33,"XRP implied DOWN at 24%, edge -5.0%, 115s to close",won,1.39,2026-04-10T14:30:00+00:00,5m,0,0.0000,
2026-04-10T14:28:04.760360+00:00,sol-updown-5m-1775831100,"Solana Up or Down - April 10, 10:25AM-10:30AM ET",updown,NO,0.8350,1.00,0.33,"SOL implied DOWN at 16%, edge -5.0%, 115s to close",won,1.20,2026-04-10T14:30:00+00:00,5m,0,0.0000,
2026-04-10T14:28:04.760439+00:00,hype-updown-5m-1775831100,"Hyperliquid Up or Down - April 10, 10:25AM-10:30AM ET",updown,NO,0.7950,1.00,0.33,"HYPE implied DOWN at 20%, edge -5.0%, 115s to close",won,1.26,2026-04-10T14:30:00+00:00,5m,0,0.0000,
2026-04-10T14:28:04.760506+00:00,btc-updown-5m-1775831100,"Bitcoin Up or Down - April 10, 10:25AM-10:30AM ET",updown,NO,0.5600,1.00,0.33,"BTC implied DOWN at 44%, edge -5.0%, 115s to close",won,1.79,2026-04-10T14:30:00+00:00,5m,0,0.0000,
2026-04-10T14:28:27.370343+00:00,bnb-updown-5m-1775831100,"BNB Up or Down - April 10, 10:25AM-10:30AM ET",updown,NO,0.8350,1.00,0.33,"BNB implied DOWN at 16%, edge -5.0%, 92s to close",won,1.20,2026-04-10T14:30:00+00:00,5m,0,0.0000,
2026-04-10T14:33:12.003055+00:00,sol-updown-5m-1775831400,"Solana Up or Down - April 10, 10:30AM-10:35AM ET",updown,YES,0.8150,1.55,0.33,"SOL implied UP at 82%, edge +5.0%, 107s to close",won,1.90,2026-04-10T14:35:00+00:00,5m,0,0.0000,
2026-04-10T14:33:12.005901+00:00,eth-updown-5m-1775831400,"Ethereum Up or Down - April 10, 10:30AM-10:35AM ET",updown,YES,0.6850,1.39,0.33,"ETH implied UP at 68%, edge +5.0%, 107s to close",won,2.03,2026-04-10T14:35:00+00:00,5m,0,0.0000,
2026-04-10T14:33:12.006029+00:00,btc-updown-5m-1775831400,"Bitcoin Up or Down - April 10, 10:30AM-10:35AM ET",updown,YES,0.7450,1.25,0.33,"BTC implied UP at 74%, edge +5.0%, 107s to close",won,1.68,2026-04-10T14:35:00+00:00,5m,0,0.0000,
2026-04-10T14:33:12.006117+00:00,bnb-updown-5m-1775831400,"BNB Up or Down - April 10, 10:30AM-10:35AM ET",updown,YES,0.7250,1.13,0.33,"BNB implied UP at 72%, edge +5.0%, 107s to close",won,1.56,2026-04-10T14:35:00+00:00,5m,0,0.0000,
2026-04-10T14:33:12.006191+00:00,xrp-updown-5m-1775831400,"XRP Up or Down - April 10, 10:30AM-10:35AM ET",updown,YES,0.7450,1.02,0.33,"XRP implied UP at 74%, edge +5.0%, 107s to close",won,1.37,2026-04-10T14:35:00+00:00,5m,0,0.0000,
2026-04-10T14:34:09.521317+00:00,doge-updown-5m-1775831400,"Dogecoin Up or Down - April 10, 10:30AM-10:35AM ET",updown,YES,0.8700,1.03,0.20,"DOGE implied UP at 87%, edge +3.0%, 50s to close",won,1.18,2026-04-10T14:35:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.917922+00:00,hype-updown-5m-1775832000,"Hyperliquid Up or Down - April 10, 10:40AM-10:45AM ET",updown,YES,0.7900,2.61,0.33,"HYPE implied UP at 79%, edge +5.0%, 112s to close",lost,0.00,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.918926+00:00,sol-updown-5m-1775832000,"Solana Up or Down - April 10, 10:40AM-10:45AM ET",updown,NO,0.7150,2.35,0.33,"SOL implied DOWN at 28%, edge -5.0%, 112s to close",won,3.28,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.919080+00:00,xrp-updown-5m-1775832000,"XRP Up or Down - April 10, 10:40AM-10:45AM ET",updown,NO,0.5150,2.11,0.33,"XRP implied DOWN at 48%, edge -5.0%, 112s to close",won,4.10,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.919219+00:00,doge-updown-5m-1775832000,"Dogecoin Up or Down - April 10, 10:40AM-10:45AM ET",updown,NO,0.7200,1.90,0.33,"DOGE implied DOWN at 28%, edge -5.0%, 112s to close",won,2.64,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.919305+00:00,btc-updown-5m-1775832000,"Bitcoin Up or Down - April 10, 10:40AM-10:45AM ET",updown,NO,0.5250,1.71,0.33,"BTC implied DOWN at 48%, edge -5.0%, 112s to close",won,3.26,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.919383+00:00,eth-updown-15m-1775831400,"Ethereum Up or Down - April 10, 10:30AM-10:45AM ET",updown,YES,0.7650,1.54,0.33,"ETH implied UP at 76%, edge +5.0%, 112s to close",lost,0.00,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.919498+00:00,bnb-updown-5m-1775832000,"BNB Up or Down - April 10, 10:40AM-10:45AM ET",updown,NO,0.5200,1.39,0.33,"BNB implied DOWN at 48%, edge -5.0%, 112s to close",won,2.67,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.919633+00:00,eth-updown-5m-1775832000,"Ethereum Up or Down - April 10, 10:40AM-10:45AM ET",updown,NO,0.5250,1.25,0.33,"ETH implied DOWN at 48%, edge -5.0%, 112s to close",won,2.38,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:07.919724+00:00,btc-updown-15m-1775831400,"Bitcoin Up or Down - April 10, 10:30AM-10:45AM ET",updown,YES,0.8450,1.12,0.33,"BTC implied UP at 84%, edge +5.0%, 112s to close",lost,0.00,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:43:28.556939+00:00,sol-updown-15m-1775831400,"Solana Up or Down - April 10, 10:30AM-10:45AM ET",updown,YES,0.8350,1.01,0.33,"SOL implied UP at 84%, edge +5.0%, 91s to close",lost,0.00,2026-04-10T14:45:00+00:00,5m,0,0.0000,
2026-04-10T14:48:13.932202+00:00,xrp-updown-5m-1775832300,"XRP Up or Down - April 10, 10:45AM-10:50AM ET",updown,YES,0.5650,1.00,0.33,"XRP implied UP at 56%, edge +5.0%, 106s to close",lost,0.00,2026-04-10T14:50:00+00:00,5m,0,0.0000,
2026-04-10T14:48:13.937244+00:00,sol-updown-5m-1775832300,"Solana Up or Down - April 10, 10:45AM-10:50AM ET",updown,YES,0.6150,1.00,0.33,"SOL implied UP at 62%, edge +5.0%, 106s to close",lost,0.00,2026-04-10T14:50:00+00:00,5m,0,0.0000,
2026-04-10T14:48:13.937343+00:00,doge-updown-5m-1775832300,"Dogecoin Up or Down - April 10, 10:45AM-10:50AM ET",updown,YES,0.5200,1.00,0.33,"DOGE implied UP at 52%, edge +5.0%, 106s to close",lost,0.00,2026-04-10T14:50:00+00:00,5m,0,0.0000,
2026-04-10T14:48:13.937414+00:00,eth-updown-5m-1775832300,"Ethereum Up or Down - April 10, 10:45AM-10:50AM ET",updown,YES,0.5350,1.00,0.33,"ETH implied UP at 54%, edge +5.0%, 106s to close",lost,0.00,2026-04-10T14:50:00+00:00,5m,0,0.0000,
2026-04-10T14:48:13.937480+00:00,bnb-updown-5m-1775832300,"BNB Up or Down - April 10, 10:45AM-10:50AM ET",updown,YES,0.6400,1.00,0.33,"BNB implied UP at 64%, edge +5.0%, 106s to close",lost,0.00,2026-04-10T14:50:00+00:00,5m,0,0.0000,
2026-04-10T14:48:13.937543+00:00,btc-updown-5m-1775832300,"Bitcoin Up or Down - April 10, 10:45AM-10:50AM ET",updown,YES,0.5150,1.00,0.33,"BTC implied UP at 52%, edge +5.0%, 106s to close",lost,0.00,2026-04-10T14:50:00+00:00,5m,0,0.0000,
2026-04-10T14:53:02.463958+00:00,doge-updown-5m-1775832600,"Dogecoin Up or Down - April 10, 10:50AM-10:55AM ET",updown,NO,0.5100,2.14,0.33,"DOGE implied DOWN at 49%, edge -5.0%, 117s to close",lost,0.00,2026-04-10T14:55:00+00:00,5m,0,0.0000,
2026-04-10T14:53:02.466628+00:00,eth-updown-5m-1775832600,"Ethereum Up or Down - April 10, 10:50AM-10:55AM ET",updown,NO,0.5050,1.93,0.33,"ETH implied DOWN at 50%, edge -5.0%, 117s to close",lost,0.00,2026-04-10T14:55:00+00:00,5m,0,0.0000,
2026-04-10T14:53:02.466763+00:00,xrp-updown-5m-1775832600,"XRP Up or Down - April 10, 10:50AM-10:55AM ET",updown,NO,0.5100,1.73,0.33,"XRP implied DOWN at 49%, edge -5.0%, 117s to close",lost,0.00,2026-04-10T14:55:00+00:00,5m,0,0.0000,
2026-04-10T14:53:02.466910+00:00,btc-updown-5m-1775832600,"Bitcoin Up or Down - April 10, 10:50AM-10:55AM ET",updown,NO,0.5150,1.56,0.33,"BTC implied DOWN at 48%, edge -5.0%, 117s to close",lost,0.00,2026-04-10T14:55:00+00:00,5m,0,0.0000,
2026-04-10T14:53:02.466987+00:00,sol-updown-5m-1775832600,"Solana Up or Down - April 10, 10:50AM-10:55AM ET",updown,NO,0.5100,1.41,0.33,"SOL implied DOWN at 49%, edge -5.0%, 117s to close",lost,0.00,2026-04-10T14:55:00+00:00,5m,0,0.0000,
2026-04-10T15:34:27.489605+00:00,eth-updown-5m-1775835000,"Ethereum Up or Down - April 10, 11:30AM-11:35AM ET",updown,NO,0.7500,1.26,0.33,"ETH implied DOWN at 25%, edge -5.0%, 32s to close",won,1.69,2026-04-10T15:35:00+00:00,5m,0,0.0000,
2026-04-10T15:34:27.495072+00:00,bnb-updown-5m-1775835000,"BNB Up or Down - April 10, 11:30AM-11:35AM ET",updown,YES,0.5550,1.14,0.33,"BNB implied UP at 56%, edge +5.0%, 32s to close",won,2.05,2026-04-10T15:35:00+00:00,5m,0,0.0000,
2026-04-10T15:34:27.495206+00:00,xrp-updown-5m-1775835000,"XRP Up or Down - April 10, 11:30AM-11:35AM ET",updown,NO,0.5750,1.02,0.33,"XRP implied DOWN at 42%, edge -5.0%, 32s to close",won,1.78,2026-04-10T15:35:00+00:00,5m,0,0.0000,
2026-04-10T15:34:27.495283+00:00,hype-updown-5m-1775835000,"Hyperliquid Up or Down - April 10, 11:30AM-11:35AM ET",updown,YES,0.8700,1.00,0.20,"HYPE implied UP at 87%, edge +3.0%, 32s to close",won,1.15,2026-04-10T15:35:00+00:00,5m,0,0.0000,
2026-04-10T15:34:27.495350+00:00,btc-updown-5m-1775835000,"Bitcoin Up or Down - April 10, 11:30AM-11:35AM ET",updown,NO,0.8100,1.00,0.33,"BTC implied DOWN at 19%, edge -5.0%, 32s to close",won,1.23,2026-04-10T15:35:00+00:00,5m,0,0.0000,
2026-04-10T15:34:27.495416+00:00,sol-updown-5m-1775835000,"Solana Up or Down - April 10, 11:30AM-11:35AM ET",updown,NO,0.7300,1.00,0.33,"SOL implied DOWN at 27%, edge -5.0%, 32s to close",won,1.37,2026-04-10T15:35:00+00:00,5m,0,0.0000,
2026-04-10T15:38:08.095684+00:00,bnb-updown-5m-1775835300,"BNB Up or Down - April 10, 11:35AM-11:40AM ET",updown,NO,0.6900,1.00,0.33,"BNB implied DOWN at 31%, edge -5.0%, 111s to close",won,1.45,2026-04-10T15:40:00+00:00,5m,0,0.0000,
2026-04-10T15:38:08.095963+00:00,btc-updown-5m-1775835300,"Bitcoin Up or Down - April 10, 11:35AM-11:40AM ET",updown,YES,0.5550,1.00,0.33,"BTC implied UP at 56%, edge +5.0%, 111s to close",won,1.80,2026-04-10T15:40:00+00:00,5m,0,0.0000,
2026-04-10T15:38:08.096229+00:00,doge-updown-5m-1775835300,"Dogecoin Up or Down - April 10, 11:35AM-11:40AM ET",updown,NO,0.5250,1.00,0.33,"DOGE implied DOWN at 48%, edge -5.0%, 111s to close",won,1.90,2026-04-10T15:40:00+00:00,5m,0,0.0000,
2026-04-10T15:38:08.096328+00:00,sol-updown-5m-1775835300,"Solana Up or Down - April 10, 11:35AM-11:40AM ET",updown,NO,0.5050,1.00,0.33,"SOL implied DOWN at 50%, edge -5.0%, 111s to close",won,1.98,2026-04-10T15:40:00+00:00,5m,0,0.0000,
2026-04-10T15:38:08.096401+00:00,xrp-updown-5m-1775835300,"XRP Up or Down - April 10, 11:35AM-11:40AM ET",updown,NO,0.5150,1.00,0.33,"XRP implied DOWN at 48%, edge -5.0%, 111s to close",won,1.94,2026-04-10T15:40:00+00:00,5m,0,0.0000,
2026-04-10T15:38:08.096479+00:00,eth-updown-5m-1775835300,"Ethereum Up or Down - April 10, 11:35AM-11:40AM ET",updown,NO,0.5700,1.00,0.33,"ETH implied DOWN at 43%, edge -5.0%, 111s to close",won,1.75,2026-04-10T15:40:00+00:00,5m,0,0.0000,
2026-04-10T15:43:05.309217+00:00,btc-updown-5m-1775835600,"Bitcoin Up or Down - April 10, 11:40AM-11:45AM ET",updown,NO,0.7950,1.14,0.33,"BTC implied DOWN at 20%, edge -5.0%, 114s to close",lost,0.00,2026-04-10T15:45:00+00:00,5m,0,0.0000,
2026-04-10T15:43:05.312081+00:00,eth-updown-5m-1775835600,"Ethereum Up or Down - April 10, 11:40AM-11:45AM ET",updown,NO,0.7050,1.03,0.33,"ETH implied DOWN at 30%, edge -5.0%, 114s to close",won,1.46,2026-04-10T15:45:00+00:00,5m,0,0.0000,
2026-04-10T15:43:05.312186+00:00,xrp-updown-5m-1775835600,"XRP Up or Down - April 10, 11:40AM-11:45AM ET",updown,NO,0.7650,1.00,0.33,"XRP implied DOWN at 24%, edge -5.0%, 114s to close",won,1.31,2026-04-10T15:45:00+00:00,5m,0,0.0000,
2026-04-10T15:43:05.312266+00:00,sol-updown-5m-1775835600,"Solana Up or Down - April 10, 11:40AM-11:45AM ET",updown,NO,0.7050,1.00,0.33,"SOL implied DOWN at 30%, edge -5.0%, 114s to close",won,1.42,2026-04-10T15:45:00+00:00,5m,0,0.0000,
2026-04-10T15:43:05.312401+00:00,btc-updown-15m-1775835000,"Bitcoin Up or Down - April 10, 11:30AM-11:45AM ET",updown,NO,0.8450,1.00,0.33,"BTC implied DOWN at 16%, edge -5.0%, 114s to close",won,1.18,2026-04-10T15:45:00+00:00,5m,0,0.0000,
2026-04-10T15:43:05.312474+00:00,xrp-updown-15m-1775835000,"XRP Up or Down - April 10, 11:30AM-11:45AM ET",updown,NO,0.8450,1.00,0.33,"XRP implied DOWN at 16%, edge -5.0%, 114s to close",won,1.18,2026-04-10T15:45:00+00:00,5m,0,0.0000,
2026-04-10T15:44:12.027436+00:00,hype-updown-5m-1775835600,"Hyperliquid Up or Down - April 10, 11:40AM-11:45AM ET",updown,NO,0.8700,1.00,0.20,"HYPE implied DOWN at 13%, edge -3.0%, 47s to close",lost,0.00,2026-04-10T15:45:00+00:00,5m,0,0.0000,
2026-04-10T15:53:15.053493+00:00,eth-updown-5m-1775836200,"Ethereum Up or Down - April 10, 11:50AM-11:55AM ET",updown,NO,0.5650,1.97,0.33,"ETH implied DOWN at 44%, edge -5.0%, 104s to close",won,3.49,2026-04-10T15:55:00+00:00,5m,0,0.0000,
2026-04-10T15:53:15.053789+00:00,xrp-updown-5m-1775836200,"XRP Up or Down - April 10, 11:50AM-11:55AM ET",updown,NO,0.5300,1.77,0.33,"XRP implied DOWN at 47%, edge -5.0%, 104s to close",won,3.35,2026-04-10T15:55:00+00:00,5m,0,0.0000,
2026-04-10T15:53:15.054061+00:00,sol-updown-5m-1775836200,"Solana Up or Down - April 10, 11:50AM-11:55AM ET",updown,YES,0.5450,1.60,0.33,"SOL implied UP at 55%, edge +5.0%, 104s to close",lost,0.00,2026-04-10T15:55:00+00:00,5m,0,0.0000,
2026-04-10T15:53:15.054163+00:00,btc-updown-5m-1775836200,"Bitcoin Up or Down - April 10, 11:50AM-11:55AM ET",updown,NO,0.6650,1.44,0.33,"BTC implied DOWN at 34%, edge -5.0%, 104s to close",won,2.16,2026-04-10T15:55:00+00:00,5m,0,0.0000,
2026-04-10T15:58:10.399854+00:00,xrp-updown-5m-1775836500,"XRP Up or Down - April 10, 11:55AM-12:00PM ET",updown,NO,0.6650,1.29,0.33,"XRP implied DOWN at 34%, edge -5.0%, 109s to close",won,1.94,2026-04-10T16:00:00+00:00,5m,0,0.0000,
2026-04-10T15:58:10.404776+00:00,eth-updown-5m-1775836500,"Ethereum Up or Down - April 10, 11:55AM-12:00PM ET",updown,YES,0.6100,1.16,0.33,"ETH implied UP at 61%, edge +5.0%, 109s to close",lost,0.00,2026-04-10T16:00:00+00:00,5m,0,0.0000,
2026-04-10T15:58:10.404895+00:00,btc-updown-5m-1775836500,"Bitcoin Up or Down - April 10, 11:55AM-12:00PM ET",updown,YES,0.5050,1.05,0.33,"BTC implied UP at 50%, edge +5.0%, 109s to close",lost,0.00,2026-04-10T16:00:00+00:00,5m,0,0.0000,
2026-04-10T15:58:10.404973+00:00,sol-updown-5m-1775836500,"Solana Up or Down - April 10, 11:55AM-12:00PM ET",updown,NO,0.7550,1.00,0.33,"SOL implied DOWN at 24%, edge -5.0%, 109s to close",won,1.32,2026-04-10T16:00:00+00:00,5m,0,0.0000,
2026-04-10T15:58:22.146365+00:00,doge-updown-5m-1775836500,"Dogecoin Up or Down - April 10, 11:55AM-12:00PM ET",updown,NO,0.6200,1.00,0.33,"DOGE implied DOWN at 38%, edge -5.0%, 97s to close",won,1.61,2026-04-10T16:00:00+00:00,5m,0,0.0000,
2026-04-10T16:03:04.254938+00:00,btc-updown-5m-1775836800,"Bitcoin Up or Down - April 10, 12:00PM-12:05PM ET",updown,YES,0.5050,1.64,0.33,"BTC implied UP at 50%, edge +5.0%, 115s to close",won,3.25,2026-04-10T16:05:00+00:00,5m,0,0.0000,
2026-04-10T16:03:04.257851+00:00,eth-updown-5m-1775836800,"Ethereum Up or Down - April 10, 12:00PM-12:05PM ET",updown,YES,0.5250,1.48,0.33,"ETH implied UP at 52%, edge +5.0%, 115s to close",won,2.82,2026-04-10T16:05:00+00:00,5m,0,0.0000,
2026-04-10T16:03:04.257996+00:00,hype-updown-5m-1775836800,"Hyperliquid Up or Down - April 10, 12:00PM-12:05PM ET",updown,YES,0.5200,1.33,0.33,"HYPE implied UP at 52%, edge +5.0%, 115s to close",won,2.56,2026-04-10T16:05:00+00:00,5m,0,0.0000,
2026-04-10T16:03:04.258070+00:00,sol-updown-5m-1775836800,"Solana Up or Down - April 10, 12:00PM-12:05PM ET",updown,YES,0.5250,1.20,0.33,"SOL implied UP at 52%, edge +5.0%, 115s to close",lost,0.00,2026-04-10T16:05:00+00:00,5m,0,0.0000,
2026-04-10T16:03:04.258141+00:00,xrp-updown-5m-1775836800,"XRP Up or Down - April 10, 12:00PM-12:05PM ET",updown,NO,0.5050,1.08,0.33,"XRP implied DOWN at 50%, edge -5.0%, 115s to close",lost,0.00,2026-04-10T16:05:00+00:00,5m,0,0.0000,
2026-04-10T16:03:04.258213+00:00,bnb-updown-5m-1775836800,"BNB Up or Down - April 10, 12:00PM-12:05PM ET",updown,YES,0.7850,1.00,0.33,"BNB implied UP at 78%, edge +5.0%, 115s to close",won,1.27,2026-04-10T16:05:00+00:00,5m,0,0.0000,
2026-04-10T16:08:13.133080+00:00,bnb-updown-5m-1775837100,"BNB Up or Down - April 10, 12:05PM-12:10PM ET",updown,NO,0.5350,1.36,0.33,"BNB implied DOWN at 46%, edge -5.0%, 106s to close",lost,0.00,2026-04-10T16:10:00+00:00,5m,0,0.0000,
2026-04-10T16:08:13.133275+00:00,sol-updown-5m-1775837100,"Solana Up or Down - April 10, 12:05PM-12:10PM ET",updown,YES,0.5150,1.22,0.33,"SOL implied UP at 52%, edge +5.0%, 106s to close",won,2.37,2026-04-10T16:10:00+00:00,5m,0,0.0000,
2026-04-10T16:08:13.133347+00:00,eth-updown-5m-1775837100,"Ethereum Up or Down - April 10, 12:05PM-12:10PM ET",updown,YES,0.5450,1.10,0.33,"ETH implied UP at 55%, edge +5.0%, 106s to close",won,2.02,2026-04-10T16:10:00+00:00,5m,0,0.0000,
2026-04-10T16:08:13.133416+00:00,btc-updown-5m-1775837100,"Bitcoin Up or Down - April 10, 12:05PM-12:10PM ET",updown,YES,0.5050,1.00,0.33,"BTC implied UP at 50%, edge +5.0%, 106s to close",won,1.98,2026-04-10T16:10:00+00:00,5m,0,0.0000,
2026-04-10T16:08:13.133481+00:00,doge-updown-5m-1775837100,"Dogecoin Up or Down - April 10, 12:05PM-12:10PM ET",updown,YES,0.5450,1.00,0.33,"DOGE implied UP at 55%, edge +5.0%, 106s to close",won,1.83,2026-04-10T16:10:00+00:00,5m,0,0.0000,
2026-04-10T16:08:13.133547+00:00,xrp-updown-5m-1775837100,"XRP Up or Down - April 10, 12:05PM-12:10PM ET",updown,YES,0.5350,1.00,0.33,"XRP implied UP at 54%, edge +5.0%, 106s to close",won,1.87,2026-04-10T16:10:00+00:00,5m,0,0.0000,
2026-04-10T16:13:04.519507+00:00,doge-updown-5m-1775837400,"Dogecoin Up or Down - April 10, 12:10PM-12:15PM ET",updown,YES,0.8500,1.86,0.33,"DOGE implied UP at 85%, edge +5.0%, 115s to close",won,2.19,2026-04-10T16:15:00+00:00,5m,0,0.0000,
2026-04-10T16:13:04.519627+00:00,eth-updown-5m-1775837400,"Ethereum Up or Down - April 10, 12:10PM-12:15PM ET",updown,YES,0.8450,1.68,0.33,"ETH implied UP at 84%, edge +5.0%, 115s to close",won,1.98,2026-04-10T16:15:00+00:00,5m,0,0.0000,
2026-04-10T16:13:04.519704+00:00,sol-updown-5m-1775837400,"Solana Up or Down - April 10, 12:10PM-12:15PM ET",updown,YES,0.7650,1.51,0.33,"SOL implied UP at 76%, edge +5.0%, 115s to close",won,1.97,2026-04-10T16:15:00+00:00,5m,0,0.0000,
2026-04-10T16:13:04.519775+00:00,hype-updown-5m-1775837400,"Hyperliquid Up or Down - April 10, 12:10PM-12:15PM ET",updown,YES,0.7850,1.36,0.33,"HYPE implied UP at 78%, edge +5.0%, 115s to close",won,1.73,2026-04-10T16:15:00+00:00,5m,0,0.0000,
2026-04-10T16:13:04.519844+00:00,bnb-updown-5m-1775837400,"BNB Up or Down - April 10, 12:10PM-12:15PM ET",updown,YES,0.7150,1.22,0.33,"BNB implied UP at 72%, edge +5.0%, 115s to close",won,1.71,2026-04-10T16:15:00+00:00,5m,0,0.0000,
2026-04-10T16:13:04.519915+00:00,btc-updown-5m-1775837400,"Bitcoin Up or Down - April 10, 12:10PM-12:15PM ET",updown,YES,0.8350,1.10,0.33,"BTC implied UP at 84%, edge +5.0%, 115s to close",won,1.32,2026-04-10T16:15:00+00:00,5m,0,0.0000,
2026-04-10T16:18:09.792670+00:00,bnb-updown-5m-1775837700,"BNB Up or Down - April 10, 12:15PM-12:20PM ET",updown,YES,0.6450,1.98,0.33,"BNB implied UP at 64%, edge +5.0%, 110s to close",won,3.08,2026-04-10T16:20:00+00:00,5m,0,0.0000,
2026-04-10T16:18:09.792953+00:00,sol-updown-5m-1775837700,"Solana Up or Down - April 10, 12:15PM-12:20PM ET",updown,YES,0.5050,1.79,0.33,"SOL implied UP at 50%, edge +5.0%, 110s to close",won,3.54,2026-04-10T16:20:00+00:00,5m,0,0.0000,
2026-04-10T16:18:09.793192+00:00,btc-updown-5m-1775837700,"Bitcoin Up or Down - April 10, 12:15PM-12:20PM ET",updown,YES,0.7250,1.61,0.33,"BTC implied UP at 72%, edge +5.0%, 110s to close",won,2.22,2026-04-10T16:20:00+00:00,5m,0,0.0000,
2026-04-10T16:18:09.793274+00:00,eth-updown-5m-1775837700,"Ethereum Up or Down - April 10, 12:15PM-12:20PM ET",updown,YES,0.7150,1.45,0.33,"ETH implied UP at 72%, edge +5.0%, 110s to close",won,2.02,2026-04-10T16:20:00+00:00,5m,0,0.0000,
2026-04-10T16:18:09.793342+00:00,xrp-updown-5m-1775837700,"XRP Up or Down - April 10, 12:15PM-12:20PM ET",updown,YES,0.7900,1.30,0.33,"XRP implied UP at 79%, edge +5.0%, 110s to close",won,1.65,2026-04-10T16:20:00+00:00,5m,0,0.0000,
2026-04-10T16:18:09.793417+00:00,doge-updown-5m-1775837700,"Dogecoin Up or Down - April 10, 12:15PM-12:20PM ET",updown,YES,0.6850,1.17,0.33,"DOGE implied UP at 68%, edge +5.0%, 110s to close",won,1.71,2026-04-10T16:20:00+00:00,5m,0,0.0000,
2026-04-10T16:18:21.116803+00:00,hype-updown-5m-1775837700,"Hyperliquid Up or Down - April 10, 12:15PM-12:20PM ET",updown,NO,0.7750,1.05,0.33,"HYPE implied DOWN at 22%, edge -5.0%, 98s to close",won,1.36,2026-04-10T16:20:00+00:00,5m,0,0.0000,
2026-04-10T16:23:03.149353+00:00,eth-updown-5m-1775838000,"Ethereum Up or Down - April 10, 12:20PM-12:25PM ET",updown,NO,0.5150,2.35,0.33,"ETH implied DOWN at 48%, edge -5.0%, 116s to close",lost,0.00,2026-04-10T16:25:00+00:00,5m,0,0.0000,
2026-04-10T16:23:03.149623+00:00,sol-updown-5m-1775838000,"Solana Up or Down - April 10, 12:20PM-12:25PM ET",updown,NO,0.5150,2.11,0.33,"SOL implied DOWN at 48%, edge -5.0%, 116s to close",lost,0.00,2026-04-10T16:25:00+00:00,5m,0,0.0000,
2026-04-10T16:23:14.901970+00:00,hype-updown-5m-1775838000,"Hyperliquid Up or Down - April 10, 12:20PM-12:25PM ET",updown,NO,0.8600,1.90,0.27,"HYPE implied DOWN at 14%, edge -4.0%, 105s to close",won,2.21,2026-04-10T16:25:00+00:00,5m,0,0.0000,
2026-04-10T16:28:10.521709+00:00,bnb-updown-5m-1775838300,"BNB Up or Down - April 10, 12:25PM-12:30PM ET",updown,NO,0.6700,2.79,0.33,"BNB implied DOWN at 33%, edge -5.0%, 109s to close",lost,0.00,2026-04-10T16:30:00+00:00,5m,0,0.0000,
