timestamp,market_slug,question,strategy,side,entry_price,size,confidence,reason,status,payout,end_date,market_type,strategy_version,fees,fill_price,order_id,executor_type,edge_gross,edge_net,reference_symbol,reference_price,best_bid,best_ask,spread,decision_latency_ms,thesis_id,cancel_reason,strategy_mode,model_up_probability,selected_side_probability,interval_open,interval_high,interval_low,interval_close,interval_return,late_return_60s,late_return_20s,body_ratio,wick_imbalance,candle_regime,trend_alignment,market_yes_at_open,market_yes_at_decision,market_yes_at_close,contrarian_block_reason,wallet_signal_source,wallet_lead_score,wallet_cluster
2026-04-15T10:19:37.277031+00:00,xrp-updown-5m-1776248100,"XRP Up or Down - April 15, 6:15AM-6:20AM ET",updown,YES,0.0958,5.00,0.4800,"XRP uncertain, model UP 50%; selected YES 50% vs market 10%; underpriced by 40.7%, net edge 38.8%, 23s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T10:20:00+00:00,5m,12,0.0171,0.0958,sim-9d555882,SimulationExecutor,0.406810,0.388390,XRP,1.350000,0.095000,0.095000,0.010000,0.547,crypto-ref:XRP:5m:close,,live,0.501810,0.501810,1.350000,1.350000,1.350000,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.095000,0.000000,,,,
2026-04-15T10:29:42.507120+00:00,hype-updown-5m-1776248700,"Hyperliquid Up or Down - April 15, 6:25AM-6:30AM ET",updown,YES,0.0152,5.00,0.6986,"HYPE uncertain, model UP 31%; selected YES 31% vs market 2%; underpriced by 29.1%, net edge 27.6%, 17s to close, interval -0.137% | 60s -0.069% | 20s -0.069%",lost,0.00,2026-04-15T10:30:00+00:00,5m,12,0.0027,0.0152,sim-8475ce7c,SimulationExecutor,0.291220,0.275680,HYPE,43.620000,0.015000,0.015000,0.010000,0.448,crypto-ref:HYPE:5m:close,,shadow,0.306220,0.306220,43.680000,43.680000,43.620000,43.620000,-0.001374,-0.000687,-0.000687,1.000000,0.000000,uncertain,uncertain_mispricing,,0.015000,0.000000,,,,
2026-04-15T10:29:42.508234+00:00,eth-updown-5m-1776248700,"Ethereum Up or Down - April 15, 6:25AM-6:30AM ET",updown,YES,0.0456,5.00,0.6801,"ETH uncertain, model UP 33%; selected YES 33% vs market 4%; underpriced by 28.5%, net edge 26.9%, 17s to close, interval -0.105% | 60s -0.063% | 20s -0.063%",lost,0.00,2026-04-15T10:30:00+00:00,5m,12,0.0081,0.0456,sim-54101a20,SimulationExecutor,0.285134,0.268514,ETH,2314.860000,0.045000,0.045000,0.010000,0.541,crypto-ref:ETH:5m:close,,live,0.330134,0.330134,2317.300000,2317.300000,2314.860000,2314.860000,-0.001053,-0.000635,-0.000635,1.000000,0.000000,uncertain,uncertain_mispricing,,0.045000,0.000000,,,,
2026-04-15T10:29:42.509042+00:00,bnb-updown-5m-1776248700,"BNB Up or Down - April 15, 6:25AM-6:30AM ET",updown,YES,0.0151,5.00,0.6194,"BNB uncertain, model UP 37%; selected YES 37% vs market 2%; underpriced by 35.2%, net edge 33.7%, 17s to close, interval -0.076% | 60s -0.044% | 20s -0.044%",lost,0.00,2026-04-15T10:30:00+00:00,5m,12,0.0027,0.0151,sim-eb47b459,SimulationExecutor,0.352467,0.336927,BNB,617.070000,0.015000,0.015000,0.010000,0.525,crypto-ref:BNB:5m:close,,shadow,0.367467,0.367467,617.540000,617.720000,617.070000,617.070000,-0.000761,-0.000437,-0.000437,0.723077,0.276923,uncertain,uncertain_mispricing,,0.015000,0.000000,,,,
2026-04-15T10:29:42.509743+00:00,sol-updown-5m-1776248700,"Solana Up or Down - April 15, 6:25AM-6:30AM ET",updown,YES,0.0707,5.00,0.5388,"SOL uncertain, model UP 47%; selected YES 47% vs market 7%; underpriced by 39.9%, net edge 38.1%, 17s to close, interval +0.000% | 60s -0.024% | 20s -0.024%",lost,0.00,2026-04-15T10:30:00+00:00,5m,12,0.0126,0.0707,sim-1b48380a,SimulationExecutor,0.398602,0.381082,SOL,83.110000,0.070000,0.070000,0.010000,0.487,crypto-ref:SOL:5m:close,,live,0.468602,0.468602,83.110000,83.130000,83.110000,83.110000,0.000000,-0.000241,-0.000241,0.000000,1.000000,uncertain,uncertain_mispricing,,0.070000,0.000000,,,,
2026-04-15T10:29:42.510417+00:00,doge-updown-5m-1776248700,"Dogecoin Up or Down - April 15, 6:25AM-6:30AM ET",updown,YES,0.0755,5.00,0.5171,"DOGE uncertain, model UP 46%; selected YES 46% vs market 8%; underpriced by 38.7%, net edge 36.9%, 17s to close, interval -0.038% | 60s -0.009% | 20s -0.009%",lost,0.00,2026-04-15T10:30:00+00:00,5m,12,0.0135,0.0755,sim-7279457d,SimulationExecutor,0.386530,0.368830,DOGE,0.092877,0.075000,0.075000,0.010000,0.509,crypto-ref:DOGE:5m:close,,live,0.461530,0.461530,0.092912,0.092912,0.092877,0.092877,-0.000377,-0.000086,-0.000086,1.000000,0.000000,uncertain,uncertain_mispricing,,0.075000,0.000000,,,,
2026-04-15T10:34:32.586322+00:00,hype-updown-5m-1776249000,"Hyperliquid Up or Down - April 15, 6:30AM-6:35AM ET",updown,NO,0.3368,5.00,0.7182,"HYPE uncertain, model UP 27%; selected NO 73% vs market 34%; underpriced by 39.5%, net edge 36.8%, 27s to close, interval -0.183% | 60s -0.069% | 20s -0.069%",won,14.78,2026-04-15T10:35:00+00:00,5m,12,0.0603,0.3368,sim-fab65982,SimulationExecutor,0.395437,0.368377,HYPE,43.570000,0.335000,0.335000,0.010000,0.466,crypto-ref:HYPE:5m:close,,live,0.269563,0.730437,43.650000,43.650000,43.570000,43.570000,-0.001833,-0.000688,-0.000688,1.000000,0.000000,uncertain,uncertain_mispricing,,0.665000,0.000000,,,,
2026-04-15T10:34:32.587601+00:00,sol-updown-5m-1776249000,"Solana Up or Down - April 15, 6:30AM-6:35AM ET",updown,NO,0.6123,4.06,0.6439,"SOL uncertain, model UP 24%; selected NO 76% vs market 60%; underpriced by 15.6%, net edge 12.7%, 27s to close, interval -0.144% | 60s -0.108% | 20s -0.108%",won,6.58,2026-04-15T10:35:00+00:00,5m,12,0.0578,0.6123,sim-8dec651d,SimulationExecutor,0.156256,0.127036,SOL,83.010000,0.605000,0.605000,0.010000,0.478,crypto-ref:SOL:5m:close,,live,0.238744,0.761256,83.130000,83.130000,83.010000,83.010000,-0.001444,-0.001083,-0.001083,1.000000,0.000000,uncertain,uncertain_mispricing,,0.395000,0.000000,,,,
2026-04-15T10:34:32.588673+00:00,doge-updown-5m-1776249000,"Dogecoin Up or Down - April 15, 6:30AM-6:35AM ET",updown,YES,0.1259,5.00,0.5807,"DOGE uncertain, model UP 36%; selected YES 36% vs market 12%; underpriced by 24.0%, net edge 22.0%, 27s to close, interval -0.150% | 60s -0.015% | 20s -0.015%",lost,0.00,2026-04-15T10:35:00+00:00,5m,12,0.0225,0.1259,sim-93868991,SimulationExecutor,0.239512,0.220012,DOGE,0.092746,0.125000,0.125000,0.010000,0.510,crypto-ref:DOGE:5m:close,,live,0.364512,0.364512,0.092885,0.092885,0.092746,0.092746,-0.001496,-0.000151,-0.000151,1.000000,0.000000,uncertain,uncertain_mispricing,,0.125000,0.000000,,,,
2026-04-15T10:34:32.589698+00:00,xrp-updown-5m-1776249000,"XRP Up or Down - April 15, 6:30AM-6:35AM ET",updown,YES,0.1977,5.00,0.4800,"XRP uncertain, model UP 50%; selected YES 50% vs market 20%; underpriced by 30.7%, net edge 28.5%, 27s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T10:35:00+00:00,5m,12,0.0351,0.1977,sim-e21360d1,SimulationExecutor,0.306689,0.284669,XRP,1.350000,0.195000,0.195000,0.010000,0.375,crypto-ref:XRP:5m:close,,live,0.501689,0.501689,1.350000,1.350000,1.350000,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.195000,0.000000,,,,
2026-04-15T10:44:32.409279+00:00,eth-updown-5m-1776249600,"Ethereum Up or Down - April 15, 6:40AM-6:45AM ET",updown,NO,0.0253,5.00,0.7102,"ETH uncertain, model UP 74%; selected NO 26% vs market 2%; underpriced by 23.5%, net edge 21.9%, 28s to close, interval +0.165% | 60s +0.073% | 20s +0.073%",lost,0.00,2026-04-15T10:45:00+00:00,5m,12,0.0045,0.0253,sim-7ea5bb45,SimulationExecutor,0.235346,0.219446,ETH,2318.710000,0.025000,0.025000,0.010000,0.576,crypto-ref:ETH:5m:close,,shadow,0.739654,0.260346,2314.900000,2318.710000,2314.900000,2318.710000,0.001646,0.000725,0.000725,1.000000,0.000000,uncertain,uncertain_mispricing,,0.975000,1.000000,,,,
2026-04-15T10:44:32.410613+00:00,doge-updown-5m-1776249600,"Dogecoin Up or Down - April 15, 6:40AM-6:45AM ET",updown,NO,0.0758,5.00,0.6475,"DOGE uncertain, model UP 65%; selected NO 35% vs market 8%; underpriced by 27.5%, net edge 25.8%, 28s to close, interval +0.102% | 60s +0.051% | 20s +0.051%",lost,0.00,2026-04-15T10:45:00+00:00,5m,12,0.0135,0.0758,sim-589508f2,SimulationExecutor,0.275306,0.257606,DOGE,0.092854,0.075000,0.075000,0.010000,0.582,crypto-ref:DOGE:5m:close,,live,0.649694,0.350306,0.092759,0.092854,0.092759,0.092854,0.001024,0.000506,0.000506,1.000000,0.000000,uncertain,uncertain_mispricing,,0.925000,1.000000,,,,
2026-04-15T10:44:32.411562+00:00,bnb-updown-5m-1776249600,"BNB Up or Down - April 15, 6:40AM-6:45AM ET",updown,NO,0.0352,5.00,0.6230,"BNB uncertain, model UP 64%; selected NO 36% vs market 4%; underpriced by 32.8%, net edge 31.2%, 28s to close, interval +0.084% | 60s +0.044% | 20s +0.044%",lost,0.00,2026-04-15T10:45:00+00:00,5m,12,0.0063,0.0352,sim-1264937d,SimulationExecutor,0.328266,0.312006,BNB,616.960000,0.035000,0.035000,0.010000,0.510,crypto-ref:BNB:5m:close,,live,0.636734,0.363266,616.440000,616.960000,616.440000,616.960000,0.000844,0.000438,0.000438,1.000000,0.000000,uncertain,uncertain_mispricing,,0.965000,1.000000,,,,
2026-04-15T10:44:32.412580+00:00,sol-updown-5m-1776249600,"Solana Up or Down - April 15, 6:40AM-6:45AM ET",updown,NO,0.0354,5.00,0.6094,"SOL uncertain, model UP 63%; selected NO 37% vs market 4%; underpriced by 33.7%, net edge 32.1%, 28s to close, interval +0.096% | 60s +0.036% | 20s +0.036%",lost,0.00,2026-04-15T10:45:00+00:00,5m,12,0.0063,0.0354,sim-5459bf62,SimulationExecutor,0.337192,0.320932,SOL,83.080000,0.035000,0.035000,0.010000,0.502,crypto-ref:SOL:5m:close,,live,0.627808,0.372192,83.000000,83.080000,83.000000,83.080000,0.000964,0.000361,0.000361,1.000000,0.000000,uncertain,uncertain_mispricing,,0.965000,1.000000,,,,
2026-04-15T10:44:32.413652+00:00,xrp-updown-5m-1776249600,"XRP Up or Down - April 15, 6:40AM-6:45AM ET",updown,NO,0.2891,5.00,0.4394,"XRP uncertain, model UP 50%; selected NO 50% vs market 28%; underpriced by 21.3%, net edge 18.8%, 28s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T10:45:00+00:00,5m,12,0.0513,0.2891,sim-6d684f84,SimulationExecutor,0.213386,0.188126,XRP,1.350000,0.285000,0.285000,0.010000,0.372,crypto-ref:XRP:5m:close,,live,0.501614,0.498386,1.350000,1.350000,1.350000,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.715000,1.000000,,,,
2026-04-15T10:59:37.641118+00:00,hype-updown-5m-1776250500,"Hyperliquid Up or Down - April 15, 6:55AM-7:00AM ET",updown,YES,0.2679,5.00,0.4897,"HYPE uncertain, model UP 48%; selected YES 48% vs market 26%; underpriced by 21.4%, net edge 19.0%, 22s to close, interval -0.023% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:00:00+00:00,5m,12,0.0477,0.2679,sim-8d92f3af,SimulationExecutor,0.214170,0.189630,HYPE,43.910000,0.265000,0.265000,0.010000,1.089,crypto-ref:HYPE:5m:close,,live,0.479170,0.479170,43.920000,43.920000,43.910000,43.910000,-0.000228,0.000000,0.000000,1.000000,0.000000,uncertain,uncertain_mispricing,,0.265000,0.000000,,,,
2026-04-15T10:59:37.643104+00:00,eth-updown-5m-1776250500,"Ethereum Up or Down - April 15, 6:55AM-7:00AM ET",updown,YES,0.3169,5.00,0.4541,"ETH uncertain, model UP 50%; selected YES 50% vs market 32%; underpriced by 18.9%, net edge 16.3%, 22s to close, interval +0.003% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:00:00+00:00,5m,12,0.0567,0.3169,sim-075ffde1,SimulationExecutor,0.188874,0.162534,ETH,2322.720000,0.315000,0.315000,0.010000,0.799,crypto-ref:ETH:5m:close,,live,0.503874,0.503874,2322.650000,2322.720000,2322.650000,2322.720000,0.000030,0.000000,0.000000,1.000000,0.000000,uncertain,uncertain_mispricing,,0.315000,0.000000,,,,
2026-04-15T10:59:37.644076+00:00,btc-updown-5m-1776250500,"Bitcoin Up or Down - April 15, 6:55AM-7:00AM ET",updown,YES,0.3179,5.00,0.4416,"BTC uncertain, model UP 49%; selected YES 49% vs market 32%; underpriced by 17.7%, net edge 15.1%, 22s to close, interval -0.008% | 60s -0.001% | 20s -0.001%",lost,0.00,2026-04-15T11:00:00+00:00,5m,12,0.0567,0.3179,sim-89b2c202,SimulationExecutor,0.177281,0.150941,BTC,74032.000000,0.315000,0.315000,0.010000,1.339,crypto-ref:BTC:5m:close,,live,0.492281,0.492281,74038.000000,74038.000000,74032.000000,74032.000000,-0.000081,-0.000014,-0.000014,1.000000,0.000000,uncertain,uncertain_mispricing,,0.315000,0.000000,,,,
2026-04-15T10:59:37.645026+00:00,doge-updown-5m-1776250500,"Dogecoin Up or Down - April 15, 6:55AM-7:00AM ET",updown,YES,0.3166,5.00,0.4264,"DOGE uncertain, model UP 42%; selected YES 42% vs market 32%; underpriced by 10.5%, net edge 7.9%, 22s to close, interval -0.101% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:00:00+00:00,5m,12,0.0567,0.3166,sim-d356b128,SimulationExecutor,0.104919,0.078579,DOGE,0.093050,0.315000,0.315000,0.010000,0.987,crypto-ref:DOGE:5m:close,,live,0.419919,0.419919,0.093144,0.093144,0.093050,0.093050,-0.001009,0.000000,0.000000,1.000000,0.000000,uncertain,uncertain_mispricing,,0.315000,0.000000,,,,
2026-04-15T10:59:37.645890+00:00,sol-updown-5m-1776250500,"Solana Up or Down - April 15, 6:55AM-7:00AM ET",updown,YES,0.3906,5.00,0.4127,"SOL uncertain, model UP 54%; selected YES 54% vs market 38%; underpriced by 15.2%, net edge 12.4%, 22s to close, interval +0.048% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:00:00+00:00,5m,12,0.0693,0.3906,sim-da2c6dea,SimulationExecutor,0.152423,0.123563,SOL,83.340000,0.385000,0.385000,0.010000,1.042,crypto-ref:SOL:5m:close,,live,0.537423,0.537423,83.300000,83.340000,83.300000,83.340000,0.000480,0.000000,0.000000,1.000000,0.000000,uncertain,uncertain_mispricing,,0.385000,0.000000,,,,
2026-04-15T11:14:32.505616+00:00,eth-updown-5m-1776251400,"Ethereum Up or Down - April 15, 7:10AM-7:15AM ET",updown,NO,0.0957,5.00,0.5121,"ETH uncertain, model UP 53%; selected NO 47% vs market 10%; underpriced by 37.9%, net edge 36.1%, 28s to close, interval +0.011% | 60s +0.011% | 20s +0.011%",lost,0.00,2026-04-15T11:15:00+00:00,5m,12,0.0171,0.0957,sim-b92bde45,SimulationExecutor,0.379361,0.360941,ETH,2322.980000,0.095000,0.095000,0.010000,1.262,crypto-ref:ETH:5m:close,,live,0.525639,0.474361,2322.720000,2322.980000,2322.720000,2322.980000,0.000112,0.000112,0.000112,1.000000,0.000000,uncertain,uncertain_mispricing,,0.905000,1.000000,,,,
2026-04-15T11:14:32.506866+00:00,btc-updown-5m-1776251400,"Bitcoin Up or Down - April 15, 7:10AM-7:15AM ET",updown,NO,0.1569,5.00,0.5062,"BTC uncertain, model UP 52%; selected NO 48% vs market 16%; underpriced by 32.2%, net edge 30.1%, 27s to close, interval +0.015% | 60s +0.008% | 20s +0.008%",lost,0.00,2026-04-15T11:15:00+00:00,5m,12,0.0279,0.1569,sim-8243e8a0,SimulationExecutor,0.321584,0.301004,BTC,74041.000000,0.155000,0.155000,0.010000,0.668,crypto-ref:BTC:5m:close,,shadow,0.523416,0.476584,74030.000000,74041.000000,74030.000000,74041.000000,0.000149,0.000081,0.000081,1.000000,0.000000,uncertain,uncertain_mispricing,,0.845000,1.000000,,,,
2026-04-15T11:14:32.507582+00:00,bnb-updown-5m-1776251400,"BNB Up or Down - April 15, 7:10AM-7:15AM ET",updown,NO,0.1064,5.00,0.4893,"BNB uncertain, model UP 51%; selected NO 49% vs market 10%; underpriced by 39.0%, net edge 37.1%, 28s to close, interval +0.003% | 60s +0.003% | 20s +0.003%",lost,0.00,2026-04-15T11:15:00+00:00,5m,12,0.0189,0.1064,sim-690a6538,SimulationExecutor,0.389862,0.371082,BNB,617.840000,0.105000,0.105000,0.010000,1.215,crypto-ref:BNB:5m:close,,live,0.505138,0.494862,617.820000,617.840000,617.820000,617.840000,0.000032,0.000032,0.000032,1.000000,0.000000,uncertain,uncertain_mispricing,,0.895000,1.000000,,,,
2026-04-15T11:14:32.508397+00:00,sol-updown-5m-1776251400,"Solana Up or Down - April 15, 7:10AM-7:15AM ET",updown,NO,0.0855,5.00,0.4800,"SOL uncertain, model UP 50%; selected NO 50% vs market 8%; underpriced by 41.6%, net edge 39.8%, 27s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:15:00+00:00,5m,12,0.0153,0.0855,sim-1848ed6e,SimulationExecutor,0.415807,0.397747,SOL,83.340000,0.085000,0.085000,0.010000,0.651,crypto-ref:SOL:5m:close,,live,0.499193,0.500807,83.340000,83.340000,83.340000,83.340000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.915000,1.000000,,,,
2026-04-15T11:14:32.509146+00:00,xrp-updown-5m-1776251400,"XRP Up or Down - April 15, 7:10AM-7:15AM ET",updown,NO,0.1367,5.00,0.4800,"XRP uncertain, model UP 50%; selected NO 50% vs market 14%; underpriced by 36.5%, net edge 34.5%, 27s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:15:00+00:00,5m,12,0.0243,0.1367,sim-601cc650,SimulationExecutor,0.365015,0.345155,XRP,1.360000,0.135000,0.135000,0.010000,0.483,crypto-ref:XRP:5m:close,,live,0.499985,0.500015,1.360000,1.360000,1.360000,1.360000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.865000,1.000000,,,,
2026-04-15T11:14:32.510130+00:00,doge-updown-5m-1776251400,"Dogecoin Up or Down - April 15, 7:10AM-7:15AM ET",updown,NO,0.0654,5.00,0.4800,"DOGE uncertain, model UP 50%; selected NO 50% vs market 6%; underpriced by 43.5%, net edge 41.7%, 28s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:15:00+00:00,5m,12,0.0117,0.0654,sim-801b7d81,SimulationExecutor,0.434651,0.417311,DOGE,0.093049,0.065000,0.065000,0.010000,0.846,crypto-ref:DOGE:5m:close,,live,0.500349,0.499651,0.093049,0.093049,0.093049,0.093049,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.935000,1.000000,,,,
2026-04-15T11:14:32.510961+00:00,hype-updown-5m-1776251400,"Hyperliquid Up or Down - April 15, 7:10AM-7:15AM ET",updown,NO,0.1164,3.51,0.4800,"HYPE uncertain, model UP 50%; selected NO 50% vs market 12%; underpriced by 38.8%, net edge 36.8%, 28s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:15:00+00:00,5m,12,0.0145,0.1164,sim-91a56dcd,SimulationExecutor,0.387541,0.368401,HYPE,43.910000,0.115000,0.115000,0.010000,1.017,crypto-ref:HYPE:5m:close,,live,0.497459,0.502541,43.910000,43.910000,43.910000,43.910000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.885000,1.000000,,,,
2026-04-15T11:29:37.487922+00:00,doge-updown-5m-1776252300,"Dogecoin Up or Down - April 15, 7:25AM-7:30AM ET",updown,NO,0.0354,5.00,0.4831,"DOGE uncertain, model UP 50%; selected NO 50% vs market 4%; underpriced by 46.3%, net edge 44.7%, 23s to close, interval +0.001% | 60s +0.001% | 20s +0.001%",lost,0.00,2026-04-15T11:30:00+00:00,5m,12,0.0063,0.0354,sim-07c3e405,SimulationExecutor,0.463173,0.446913,DOGE,0.093192,0.035000,0.035000,0.010000,1.240,crypto-ref:DOGE:5m:close,,live,0.501827,0.498173,0.093191,0.093192,0.093191,0.093192,0.000011,0.000011,0.000011,1.000000,0.000000,uncertain,uncertain_mispricing,,0.965000,1.000000,,,,
2026-04-15T11:29:37.489910+00:00,eth-updown-5m-1776252300,"Ethereum Up or Down - April 15, 7:25AM-7:30AM ET",updown,NO,0.2178,5.00,0.4802,"ETH uncertain, model UP 50%; selected NO 50% vs market 22%; underpriced by 28.4%, net edge 26.2%, 23s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",won,22.92,2026-04-15T11:30:00+00:00,5m,12,0.0387,0.2178,sim-f14bfaf0,SimulationExecutor,0.284434,0.261694,ETH,2327.140000,0.215000,0.215000,0.010000,1.722,crypto-ref:ETH:5m:close,,live,0.500566,0.499434,2327.130000,2327.140000,2327.130000,2327.140000,0.000004,0.000000,0.000000,1.000000,0.000000,uncertain,uncertain_mispricing,,0.785000,0.000000,,,,
2026-04-15T11:29:37.491309+00:00,bnb-updown-5m-1776252300,"BNB Up or Down - April 15, 7:25AM-7:30AM ET",updown,NO,0.0354,5.00,0.4800,"BNB uncertain, model UP 50%; selected NO 50% vs market 4%; underpriced by 46.8%, net edge 45.2%, 23s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:30:00+00:00,5m,12,0.0063,0.0354,sim-48abec95,SimulationExecutor,0.467938,0.451678,BNB,618.400000,0.035000,0.035000,0.010000,1.522,crypto-ref:BNB:5m:close,,live,0.497062,0.502938,618.400000,618.400000,618.400000,618.400000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.965000,1.000000,,,,
2026-04-15T11:29:37.492720+00:00,xrp-updown-5m-1776252300,"XRP Up or Down - April 15, 7:25AM-7:30AM ET",updown,YES,0.2318,5.00,0.4800,"XRP uncertain, model UP 50%; selected YES 50% vs market 23%; underpriced by 27.0%, net edge 24.7%, 23s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:30:00+00:00,5m,12,0.0414,0.2318,sim-5a70b7c4,SimulationExecutor,0.269986,0.246706,XRP,1.360000,0.230000,0.230000,0.010000,0.678,crypto-ref:XRP:5m:close,,live,0.499986,0.499986,1.360000,1.360000,1.360000,1.360000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.230000,0.000000,,,,
2026-04-15T11:29:42.268652+00:00,btc-updown-5m-1776252300,"Bitcoin Up or Down - April 15, 7:25AM-7:30AM ET",updown,NO,0.1261,5.00,0.4856,"BTC uncertain, model UP 51%; selected NO 49% vs market 12%; underpriced by 36.8%, net edge 34.9%, 18s to close, interval +0.005% | 60s +0.001% | 20s +0.001%",won,39.62,2026-04-15T11:30:00+00:00,5m,12,0.0225,0.1261,sim-fbce8357,SimulationExecutor,0.368400,0.348900,BTC,74049.000000,0.125000,0.125000,0.010000,0.952,crypto-ref:BTC:5m:close,,shadow,0.506600,0.493400,74045.000000,74049.000000,74045.000000,74049.000000,0.000054,0.000014,0.000014,1.000000,0.000000,uncertain,uncertain_mispricing,,0.875000,0.000000,,,,
2026-04-15T11:39:37.551970+00:00,btc-updown-5m-1776252900,"Bitcoin Up or Down - April 15, 7:35AM-7:40AM ET",updown,NO,0.0654,3.00,0.5046,"BTC uncertain, model UP 46%; selected NO 54% vs market 6%; underpriced by 47.6%, net edge 45.9%, 22s to close, interval -0.050% | 60s -0.001% | 20s -0.001%",lost,0.00,2026-04-15T11:40:00+00:00,5m,12,0.0070,0.0654,sim-b6ba83c7,SimulationExecutor,0.476125,0.458785,BTC,74011.000000,0.065000,0.065000,0.010000,0.816,crypto-ref:BTC:5m:close,,shadow,0.458875,0.541125,74048.000000,74048.000000,74006.000000,74011.000000,-0.000500,-0.000014,-0.000014,0.880952,-0.119048,uncertain,uncertain_mispricing,,0.935000,1.000000,,,,
2026-04-15T11:39:37.552873+00:00,sol-updown-5m-1776252900,"Solana Up or Down - April 15, 7:35AM-7:40AM ET",updown,NO,0.1412,4.09,0.4954,"SOL uncertain, model UP 53%; selected NO 47% vs market 14%; underpriced by 33.1%, net edge 31.1%, 22s to close, interval +0.036% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:40:00+00:00,5m,12,0.0206,0.1412,sim-814931c2,SimulationExecutor,0.331380,0.311340,SOL,83.250000,0.140000,0.140000,0.010000,0.898,crypto-ref:SOL:5m:close,,live,0.528620,0.471380,83.220000,83.250000,83.220000,83.250000,0.000360,0.000000,0.000000,1.000000,0.000000,uncertain,uncertain_mispricing,,0.860000,1.000000,,,,
2026-04-15T11:39:37.553842+00:00,eth-updown-5m-1776252900,"Ethereum Up or Down - April 15, 7:35AM-7:40AM ET",updown,NO,0.0957,5.00,0.4950,"ETH uncertain, model UP 47%; selected NO 53% vs market 10%; underpriced by 43.3%, net edge 41.4%, 22s to close, interval -0.035% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:40:00+00:00,5m,12,0.0171,0.0957,sim-63ec8c2e,SimulationExecutor,0.432748,0.414328,ETH,2326.320000,0.095000,0.095000,0.010000,0.813,crypto-ref:ETH:5m:close,,live,0.472252,0.527748,2327.140000,2327.140000,2326.260000,2326.320000,-0.000352,0.000000,0.000000,0.931818,-0.068182,uncertain,uncertain_mispricing,,0.905000,1.000000,,,,
2026-04-15T11:39:37.554861+00:00,doge-updown-5m-1776252900,"Dogecoin Up or Down - April 15, 7:35AM-7:40AM ET",updown,NO,0.0759,5.00,0.4924,"DOGE uncertain, model UP 51%; selected NO 49% vs market 8%; underpriced by 41.3%, net edge 39.5%, 22s to close, interval +0.011% | 60s +0.003% | 20s +0.003%",lost,0.00,2026-04-15T11:40:00+00:00,5m,12,0.0135,0.0759,sim-9e7e0892,SimulationExecutor,0.412706,0.395006,DOGE,0.093202,0.075000,0.075000,0.010000,0.852,crypto-ref:DOGE:5m:close,,live,0.512294,0.487706,0.093192,0.093202,0.093192,0.093202,0.000107,0.000032,0.000032,1.000000,0.000000,uncertain,uncertain_mispricing,,0.925000,1.000000,,,,
2026-04-15T11:39:37.555844+00:00,xrp-updown-5m-1776252900,"XRP Up or Down - April 15, 7:35AM-7:40AM ET",updown,NO,0.1864,5.00,0.4800,"XRP uncertain, model UP 50%; selected NO 50% vs market 18%; underpriced by 31.5%, net edge 29.3%, 22s to close, interval +0.000% | 60s +0.000% | 20s +0.000%",lost,0.00,2026-04-15T11:40:00+00:00,5m,12,0.0333,0.1864,sim-ccaa9adc,SimulationExecutor,0.315014,0.293354,XRP,1.360000,0.185000,0.185000,0.010000,0.573,crypto-ref:XRP:5m:close,,live,0.499986,0.500014,1.360000,1.360000,1.360000,1.360000,0.000000,0.000000,0.000000,0.000000,0.000000,uncertain,uncertain_mispricing,,0.815000,1.000000,,,,
